Web Views.

USER           PID  PPID     VSZ    RSS WCHAN            ADDR S NAME                        
root           372     2       0      0 0                   0 I [typec_manager_e]
root           373     2       0      0 0                   0 I [typec_manager_m]
root           374     2       0      0 0                   0 I [max77705_pd]
root           375     2       0      0 0                   0 I [ss_vibrator]
root           376     2       0      0 0                   0 S [five_tee_msg_th]
root           377     2       0      0 0                   0 S [irq/410-arm-smm]
root           378     2       0      0 0                   0 I [uaudio_svc]
root           379     2       0      0 0                   0 S [irq/284-cs35l41]
root           380     2       0      0 0                   0 S [irq/284-cs35l41]
root           381     2       0      0 0                   0 I [apr_driver]
root           382     2       0      0 0                   0 I [wdsp_glink_wq]
root           383     2       0      0 0                   0 I [ipv6_addrconf]
root           384     2       0      0 0                   0 S [irq/58-qcom,tem]
root           386     2       0      0 0                   0 S [irq/54-qcom,tem]
root           387     2       0      0 0                   0 S [irq/63-thr-int-]
root           388     2       0      0 0                   0 S [irq/73-thr-int-]
root           389     2       0      0 0                   0 S [irq/411-arm-smm]
root           390     2       0      0 0                   0 S [core_ctl/0]
root           391     2       0      0 0                   0 S [core_ctl/4]
root           392     2       0      0 0                   0 S [core_ctl/7]
root           397     2       0      0 0                   0 I [five_wq]
root           398     2       0      0 0                   0 I [five_hook_wq]
root           399     2       0      0 0                   0 I [mst_cluster_fre]
u0_a272        434   765 5754140 133180 0                   0 S com.ironsrc.aura.tmo
u0_a165        451   765 7120596 142520 0                   0 S com.tmobile.pr.mytmobile
root           457     2       0      0 0                   0 S [irq/200-wpc-irq]
u0_a355        461   765 6099616 138352 0                   0 S air.com.rosettastone.mobile.CoursePlayer
root           465     2       0      0 0                   0 I [rq_stats]
root           466     2       0      0 0                   0 S [msm_perf:events]
root           467     2       0      0 0                   0 S [irq/412-arm-smm]
root           469     2       0      0 0                   0 S [irq/413-arm-smm]
root           470     2       0      0 0                   0 S [irq/414-arm-smm]
root           471     2       0      0 0                   0 S [irq/415-arm-smm]
root           472     2       0      0 0                   0 S [irq/416-arm-smm]
root           473     2       0      0 0                   0 S [irq/417-arm-smm]
root           474     2       0      0 0                   0 S [irq/418-arm-smm]
root           475     2       0      0 0                   0 S [irq/419-arm-smm]
root           476     2       0      0 0                   0 S [irq/420-arm-smm]
root           477     2       0      0 0                   0 S [irq/421-arm-smm]
root           478     2       0      0 0                   0 S [irq/422-arm-smm]
root           479     2       0      0 0                   0 S [irq/423-arm-smm]
root           480     2       0      0 0                   0 S [irq/424-arm-smm]
root           481     2       0      0 0                   0 S [irq/425-arm-smm]
root           482     2       0      0 0                   0 S [irq/426-arm-smm]
root           483     2       0      0 0                   0 I [drm_dp]
root           484     2       0      0 0                   0 S [irq/190-UB_CON_]
root           485     2       0      0 0                   0 I [flash_br_workqu]
root           486     2       0      0 0                   0 I [brightness_wq]
root           487     2       0      0 0                   0 S [irq/387-arm-smm]
root           488     2       0      0 0                   0 S [irq/427-arm-smm]
root           489     2       0      0 0                   0 I [sdm_dp_audio_no]
root           490     2       0      0 0                   0 D [secdp_event]
root           491     2       0      0 0                   0 I [secdp_hpd]
root           492     2       0      0 0                   0 I [hdcp_1x_1]
root           493     2       0      0 0                   0 S [hdcp_tz_lib]
root           494     2       0      0 0                   0 S [dp_hdcp2p2]
root           495     2       0      0 0                   0 S [crtc_commit:136]
root           496     2       0      0 0                   0 S [crtc_event:136]
root           497     2       0      0 0                   0 S [crtc_commit:190]
root           498     2       0      0 0                   0 S [crtc_event:190]
root           499     2       0      0 0                   0 S [crtc_commit:198]
root           500     2       0      0 0                   0 S [crtc_event:198]
root           501     2       0      0 0                   0 S [pp_event]
root           502     2       0      0 0                   0 S [rot_commitq_0_0]
root           503     2       0      0 0                   0 S [rot_commitq_0_1]
root           504     2       0      0 0                   0 S [rot_doneq_0_0]
root           505     2       0      0 0                   0 S [rot_doneq_0_1]
root           506     2       0      0 0                   0 S [rot_fenceq_0_0]
root           507     2       0      0 0                   0 S [rot_fenceq_0_1]
root           508     2       0      0 0                   0 S [rot_fenceq_0_2]
root           509     2       0      0 0                   0 S [rot_fenceq_0_3]
root           510     2       0      0 0                   0 S [rot_fenceq_0_4]
root           511     2       0      0 0                   0 S [rot_fenceq_0_5]
root           512     2       0      0 0                   0 S [rot_fenceq_0_6]
root           513     2       0      0 0                   0 S [rot_fenceq_0_7]
root           514     2       0      0 0                   0 S [rot_fenceq_0_8]
root           515     2       0      0 0                   0 S [rot_fenceq_0_9]
root           516     2       0      0 0                   0 S [rot_fenceq_0_10]
root           517     2       0      0 0                   0 S [rot_fenceq_0_11]
root           518     2       0      0 0                   0 S [rot_fenceq_0_12]
root           519     2       0      0 0                   0 S [rot_fenceq_0_13]
root           520     2       0      0 0                   0 S [rot_fenceq_0_14]
root           521     2       0      0 0                   0 S [rot_fenceq_0_15]
root           522     2       0      0 0                   0 I [sb-1]
root           523     2       0      0 0                   0 S [ngd_rx_thread1]
root           524     2       0      0 0                   0 S [ngd_notify_sl1]
root           525     2       0      0 0                   0 I [usb_notify]
root           526     2       0      0 0                   0 S [irq/48-flip_cov]
root           527     2       0      0 0                   0 S [irq/50-certify_]
root           528     2       0      0 0                   0 S [irq/76-qpnp_fla]
root           529     2       0      0 0                   0 S [irq/75-qpnp_fla]
root           530     2       0      0 0                   0 S [irq/74-qpnp_fla]
root           531     2       0      0 0                   0 I [soc:battery]
root           533     2       0      0 0                   0 I [kdmflush]
root           534     2       0      0 0                   0 I [bioset]
root           535     2       0      0 0                   0 I [kverityd]
root           536     2       0      0 0                   0 I [bioset]
root           537     2       0      0 0                   0 I [bioset]
root           538     2       0      0 0                   0 I [bioset]
root           540     2       0      0 0                   0 I [ext4-rsv-conver]
root           554     2       0      0 0                   0 I [kdmflush]
root           555     2       0      0 0                   0 I [bioset]
root           556     2       0      0 0                   0 I [kverityd]
root           557     2       0      0 0                   0 I [bioset]
root           558     2       0      0 0                   0 I [bioset]
root           559     2       0      0 0                   0 I [bioset]
root           560     2       0      0 0                   0 I [ext4-rsv-conver]
root           561     2       0      0 0                   0 I [kdmflush]
root           562     2       0      0 0                   0 I [bioset]
root           563     2       0      0 0                   0 I [kverityd]
root           564     2       0      0 0                   0 I [bioset]
root           565     2       0      0 0                   0 I [bioset]
root           566     2       0      0 0                   0 I [bioset]
root           567     2       0      0 0                   0 I [ext4-rsv-conver]
root           569     2       0      0 0                   0 S [irq/428-arm-smm]
root           571     2       0      0 0                   0 S [dhd_watchdog_th]
root           572     2       0      0 0                   0 D [dhd_rpm_state_t]
root           574     1   44880   1664 0                   0 S init
root           575     1   43148   1292 0                   0 S init
root           576     1   45712   3280 0                   0 S ueventd
logd           587     1  169068  18924 0                   0 S logd
system         588     1   37020   2884 0                   0 S servicemanager
system         589     1   44352   4080 0                   0 S hwservicemanager
system         590     1   37644   2136 0                   0 S vndservicemanager
system         595     1   40768   2620 0                   0 S android.hardware.keymaster@4.0-strongbox-service-qti
system         596     1 2320240   1884 0                   0 S qseecomd
system         597     1  131140   3224 0                   0 S vendor.qti.hardware.qseecom@1.0-service
root           610     1 2345272   2984 0                   0 S vold
dsms           611     1   40012   2772 0                   0 S vendor.samsung.frameworks.security.dsms@1.0-service
root           636     2       0      0 0                   0 S [jbd2/sda5-8]
root           637     2       0      0 0                   0 I [ext4-rsv-conver]
root           639     2       0      0 0                   0 S [jbd2/sda28-8]
root           640     2       0      0 0                   0 I [ext4-rsv-conver]
root           641     2       0      0 0                   0 S [jbd2/sda19-8]
root           642     2       0      0 0                   0 I [ext4-rsv-conver]
root           644     2       0      0 0                   0 S [jbd2/sda6-8]
root           645     2       0      0 0                   0 I [ext4-rsv-conver]
root           647     2       0      0 0                   0 S [jbd2/sda9-8]
root           648     2       0      0 0                   0 I [ext4-rsv-conver]
root           655     2       0      0 0                   0 S [jbd2/sda16-8]
root           656     2       0      0 0                   0 I [ext4-rsv-conver]
root           658     2       0      0 0                   0 S [jbd2/sda29-8]
root           659     2       0      0 0                   0 I [ext4-rsv-conver]
root           661     2       0      0 0                   0 S [jbd2/sda24-8]
root           662     2       0      0 0                   0 I [ext4-rsv-conver]
root           664     2       0      0 0                   0 S [jbd2/sda23-8]
root           665     2       0      0 0                   0 I [ext4-rsv-conver]
root           667     2       0      0 0                   0 S [jbd2/sda30-8]
root           668     2       0      0 0                   0 I [ext4-rsv-conver]
system         672     1   37508   2672 0                   0 S spdaemon
system         673     1  113308   1324 0                   0 S sec_nvm
radio          678     1   55664   1552 0                   0 S ipacm-diag
root           680     2       0      0 0                   0 S [irq/429-arm-smm]
system         681     1   81164   2212 0                   0 S sscrpcd
root           682     2       0      0 0                   0 S [irq/430-arm-smm]
system         683     1   97480   2816 0                   0 S android.system.suspend@1.0-service
system         684     1   38228   2496 0                   0 S android.hardware.atrace@1.0-service
system         685     1 2138768   3636 0                   0 S android.hardware.keymaster@4.0-service
root           686     2       0      0 0                   0 S [irq/431-arm-smm]
system         687     1   39700   2260 0                   0 S vendor.samsung.hardware.security.wsm@1.0-service
root           697     2       0      0 0                   0 I [ipa_interrupt_w]
root           698     2       0      0 0                   0 I [ipawq36]
root           699     2       0      0 0                   0 I [iparepwq36]
root           700     2       0      0 0                   0 I [ipawq33]
root           701     2       0      0 0                   0 I [iparepwq33]
root           702     2       0      0 0                   0 I [ipawq32]
root           703     2       0      0 0                   0 I [iparepwq32]
root           704     2       0      0 0                   0 I [ipa_ut_dbgfs]
root           705     2       0      0 0                   0 I [clnt_req]
root           708     2       0      0 0                   0 S [glink_spss]
root           710     2       0      0 0                   0 S [jbd2/sda31-8]
root           711     2       0      0 0                   0 I [ext4-rsv-conver]
system         712     1   38632   2604 0                   0 S vendor.samsung.hardware.security.proca@2.0-service
system         713     1   38216   2648 0                   0 S vaultkeeperd
system         714     1   38336   2588 0                   0 S vendor.samsung.hardware.security.vaultkeeper@1.0-service
system         715     1   34656   2396 0                   0 S storkd
u0_a218        722   766 1506416  33224 0                   0 S com.android.chrome:privileged_process4
root           727     1   81364   1536 0                   0 S apexd
vendor_audit   735     1   35232   2556 0                   0 S auditd
system         755     1   59576   1672 0                   0 S cass
system         756     1  189564   2332 0                   0 S time_daemon
root           762     2       0      0 0                   0 S [glink_modem]
root           763     2       0      0 0                   0 S [qrtr_rx]
root           764     1  619996   3776 0                   0 S netd
root           765     1 5441312  40180 0                   0 S zygote64
root           766     1 1750592  10300 0                   0 S zygote
root           770     2       0      0 0                   0 S [glink_cdsp]
root           771     2       0      0 0                   0 S [qrtr_rx]
root           779     2       0      0 0                   0 S [glink_adsp]
root           780     2       0      0 0                   0 S [qrtr_rx]
root           788     2       0      0 0                   0 S [glink_slpi]
root           789     2       0      0 0                   0 S [qrtr_rx]
u0_a59         800   765 5086036  61336 0                   0 S com.sec.android.provider.badge
audioserver    805     1   79056      0 0                   0 S android.hardware.audio@2.0-service
system         806     1   39380   2884 0                   0 S android.hidl.allocator@1.0-service
bluetooth      807     1  130364   1912 0                   0 S android.hardware.bluetooth@1.0-service
media          808     1   15884    404 0                   0 S android.hardware.cas@1.1-service
system         809     1   95920   1980 0                   0 S android.hardware.configstore@1.1-service
media          810     1   21016    248 0                   0 S android.hardware.drm@1.0-service
media          811     1   63216   2024 0                   0 S android.hardware.drm@1.2-service.clearkey
media          812     1   21436    180 0                   0 S android.hardware.drm@1.2-service.widevine
system         813     1   40020   2828 0                   0 S android.hardware.gatekeeper@1.0-service
system         814     1  328152   3108 0                   0 S android.hardware.gnss@2.0-service-qti
system         815     1  209436   5748 0                   0 S android.hardware.graphics.composer@2.3-service
system         816     1   38800   3020 0                   0 S android.hardware.health@2.0-service.samsung
system         817     1   38452   2972 0                   0 S android.hardware.memtrack@1.0-service
system         818     1   83616   2912 0                   0 S android.hardware.neuralnetworks@1.2-service-qti
system         819     1   38460   2676 0                   0 S android.hardware.power@1.0-service
system         820     1  846548   2800 0                   0 S android.hardware.sensors@1.0-service
system         821     1   38480   2476 0                   0 S android.hardware.thermal@1.0-service
root           822     1   60016   2648 0                   0 S android.hardware.usb@1.1-service.wahoo
wifi           823     1   64368   3364 0                   0 S android.hardware.wifi@1.0-service
system         824     1   61296   1860 0                   0 S vendor.qti.hardware.capabilityconfigstore@1.0-service
system         825     1   61280   2328 0                   0 S vendor.qti.hardware.cvp@1.0-service
system         826     1   97096   3196 0                   0 S vendor.qti.hardware.display.allocator-service
root           827     1  100604   3524 0                   0 S vendor.qti.hardware.iop@2.0-service
root           828     1  115028   2508 0                   0 S vendor.qti.hardware.perf@2.0-service
system         829     1   38820   2456 0                   0 S vendor.qti.hardware.qdutils_disp@1.0-service-qti
system         833     1   20444    372 0                   0 S vendor.qti.hardware.scve.objecttracker@1.0-service
system         834     1   20632    368 0                   0 S vendor.qti.hardware.scve.panorama@1.0-service
system         835     1   37792   2792 0                   0 S vendor.qti.hardware.tui_comm@1.0-service-qti
system         836     1   38236   2528 0                   0 S vendor.samsung.hardware.base@1.0-service
cameraserver   837     1  578928  23244 0                   0 S vendor.samsung.hardware.camera.provider@3.0-service
system         839     1   38564   2764 0                   0 S vendor.samsung.hardware.light@3.0-service
system         844     1   42560   2700 0                   0 S vendor.samsung.hardware.media.converter@1.0-service
system         846     1   38212   2808 0                   0 S vendor.samsung.hardware.miscpower@2.0-service
system         852     1   44628   2664 0                   0 S vendor.samsung.hardware.security.drk@2.0-service
system         859     1   40796   2564 0                   0 S vendor.samsung.hardware.security.hdcp.keyprovisioning@1.0-service
system         862     1 2958216   2236 0                   0 S vendor.samsung.hardware.snap@1.1-service
system         865     1   78212   2308 0                   0 S vendor.samsung.hardware.tlc.arcounter@1.0-service
system         869     1   38788   2856 0                   0 S vendor.samsung.hardware.vibrator@2.1-service
wifi           871     1   42376   2596 0                   0 S vendor.samsung.hardware.wifi@2.0-service
vendor_qrtr    879     1   35068   2364 0                   0 S qrtr-ns
nobody         881     1   94776   2364 0                   0 S rmt_storage
vendor_rfs     882     1   39844   2584 0                   0 S tftp_server
system         890     1   61292   2048 0                   0 S pd-mapper
system         891     1  149840   1688 0                   0 S pm-service
nobody         896     1   36800   2852 0                   0 S ashmemd
audioserver    899     1 2845428   5364 0                   0 S audioserver
gpu_service    905     1   60852   2836 0                   0 S gpuservice
lmkd           910     1   35820   3900 0                   0 S lmkd
system         911     1   73892   8796 0                   0 S perfmond
system         912     1  496104  15892 0                   0 S surfaceflinger
root           914     2       0      0 0                   0 S [irq/432-arm-smm]
system         919     1   38228   2516 0                   0 S vendor.samsung.hardware.security.widevine.keyprovisioning@1.0-service
root           920     2       0      0 0                   0 S [psimon]
root           931     2       0      0 0                   0 I [adsp]
root           946     2       0      0 0                   0 S [irq/433-arm-smm]
root           958     2       0      0 0                   0 S [irq/274-wcd9xxx]
root           960     2       0      0 0                   0 I [mtp_read_send]
root           961     2       0      0 0                   0 I [at_usb0]
root           962     2       0      0 0                   0 I [at_usb1]
root           963     2       0      0 0                   0 I [at_usb2]
root           965     2       0      0 0                   0 I [rmnet_ctrl]
root           966     2       0      0 0                   0 I [dpl_ctrl]
root           967     2       0      0 0                   0 I [qdss]
root           968     2       0      0 0                   0 I [qdss_mdm]
system         975     1   78720   2552 0                   0 S factory.ssc
radio          987     1  113872   1712 0                   0 S ipacm
system         991     1   94220   2260 0                   0 S pm-proxy
system        1001     1   41820   2848 0                   0 S secure_storage_daemon
system        1005     1   36096   1740 0                   0 S bsd
root          1007     1  739608   2440 0                   0 S thermal-engine
media         1010     1   75020   2444 0                   0 S adsprpcd
media         1016     1   75020   2392 0                   0 S adsprpcd
system        1020     1   58848   2560 0                   0 S sdp_cryptod
cameraserver  1022     1   73344   2996 0                   0 S cameraserver
drm           1023     1   31356    256 0                   0 S drmserver
system        1024     1   83892   3304 0                   0 S idmap2d
system        1025     1   58728   2576 0                   0 S imsd
incidentd     1026     1   77428   2968 0                   0 S incidentd
root          1030     2       0      0 0                   0 I [kworker/2:2H]
system        1042     1   95756   2948 0                   0 S smdexe
system        1043     1  114456   2592 0                   0 S ddexe
system        1044     1   79600   3132 0                   0 S connfwexe
root          1045     1  335444   3764 0                   0 S installd
keystore      1056     1 2171416   5240 0                   0 S keystore
media         1057     1   21476    256 0                   0 S mediadrmserver
mediaex       1058     1 270910012 7804 0                   0 S media.extractor
media         1059     1 2201272   2284 0                   0 S media.metrics
media         1060     1  137420   3004 0                   0 S mediaserver
system        1061     1  101340   3124 0                   0 S perfservice
statsd        1062     1  179244   8944 0                   0 S statsd
root          1064     1  104684   6840 0                   0 S storaged
wifi          1075     1   39752   3528 0                   0 S wificond
mediacodec    1076     1  286232   1400 0                   0 S media.codec
radio         1077     1 1526724   1724 0                   0 S rild
system        1118     1   75020   2348 0                   0 S cdsprpcd
mediacodec    1126     1 271177264 8384 0                   0 S media.swcodec
gps           1132     1   75844   2176 0                   0 S loc_launcher
root          1135     2       0      0 0                   0 I [kworker/6:1H]
system        1137     1   87400   2320 0                   0 S ATFWD-daemon
root          1141     2       0      0 0                   0 S [irq/492-arm-smm]
system        1142     1  113560   5112 0                   0 S faced
system        1147     1 2139600   3212 0                   0 S gatekeeperd
tombstoned    1151     1   35336   2200 0                   0 S tombstoned
system        1157     1  130808   5968 0                   0 S vendor.samsung.hardware.biometrics.fingerprint@3.0-service
gps           1164  1132 2211672   2196 0                   0 S lowi-server
gps           1165  1132  172444   1936 0                   0 S xtra-daemon
radio         1239     1   76292   2536 0                   0 S adpl
system        1251   765 12482852 99868 0                   0 S system_server
u10_a59       1281   765 5103460  59036 0                   0 S com.sec.android.provider.badge
root          1320     2       0      0 0                   0 I [kworker/5:2H]
shell         1432     1  162792   6176 0                   0 S adbd
system        1464     1   18104    996 0                   0 S ss_conn_daemon2
root          1621     2       0      0 0                   0 I [ipawq34]
root          1622     2       0      0 0                   0 I [iparepwq34]
root          1623     2       0      0 0                   0 I [ipawq35]
root          1624     2       0      0 0                   0 I [iparepwq35]
u0_a251       1635   766 1344004  53868 0                   0 S com.google.android.webview:webview_service
root          1639     2       0      0 0                   0 I [dfc_wq]
root          1640     2       0      0 0                   0 I [wda_wq]
root          1641     2       0      0 0                   0 I [rmnet_powersave]
radio         1670     1   77680   2540 0                   0 S multiclientd
system        1671     1   80360   3476 0                   0 S ssud
root          1678     2       0      0 0                   0 S [irq/44-esd_reco]
u0_i9418      1715  2181 1340688  44536 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
root          1803   764   34752   2728 0                   0 S iptables-restore
radio         1998   765 5981800  56256 0                   0 S com.android.phone
bluetooth     2007   765 6312948  37960 0                   0 S com.android.bluetooth
root          2009     2       0      0 0                   0 I [kworker/5:0]
root          2027     2       0      0 0                   0 I [kworker/3:1]
u0_a55        2042   765 7523744 190160 0                   0 S com.android.systemui
wifi          2083     1 2146304   4156 0                   0 S wpa_supplicant
root          2088     2       0      0 0                   0 I [kworker/4:1]
u0_a362       2135   765 5630888 159140 0                   0 S com.fluidhelloworld
root          2172     2       0      0 0                   0 S [dhd_logtrace_th]
webview_zygote 2181  766 1758612  10372 0                   0 S webview_zygote
vendor_intelligenceservice 2217 765 5743652 67176 0         0 S com.samsung.android.rubin.app
system        2225   765 6633824  48404 0                   0 S com.sec.imsservice
oem_5013      2246   765 5328216  23792 0                   0 S com.sec.location.nsflp2
u0_a156       2311   765 6465136 125280 0                   0 S com.sec.android.app.launcher
system        2391   765 5273472  32764 0                   0 S com.sec.sve
nfc           2398   765 5267040  38288 0                   0 S com.android.nfc
secure_element 2417  765 5121196  30372 0                   0 S com.android.se
system        2454   765 5678944  29092 0                   0 S com.sec.epdg
root          2572     2       0      0 0                   0 I [dhd_eventd]
nfc           2577     1   44052   2956 0                   0 S nxp.android.hardware.nfc@1.1-service
root          2597     2       0      0 0                   0 I [kworker/1:0]
u0_a84        2664   765 5412736  70672 0                   0 S com.google.android.ext.services
vendor_knoxcore 2751 765 5139508  40356 0                   0 S com.samsung.android.knox.containercore
root          2760     2       0      0 0                   0 I [kworker/2:2]
u0_a338       2807   765 6795000  60796 0                   0 S com.samsung.android.gearpplugin
root          2924   765 5353884  27324 0                   0 S usap64
u0_a338       2974   765 5288300  32164 0                   0 S com.samsung.accessory
root          3013     2       0      0 0                   0 I [kworker/0:2]
root          3215     2       0      0 0                   0 I [kworker/3:0]
root          3364   765 5353884  27344 0                   0 S usap64
u0_i9419      3395  2181 1509700 116012 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
shell         3456  1432   37140   3116 0                   0 R ps
system        3503   765 5753188  33380 0                   0 S com.sec.imsservice:CloudMessageService
u0_a62        3541   765 5470048  29016 0                   0 S android.process.acore
system        3616     1   35128   1888 0                   0 S iod
system        3618     1   30620    492 0                   0 S ssgtzd
system        3620     1   35672   2692 0                   0 S argosd
system        3623     1   46988   4760 0                   0 S pageboostd
system        3625     1  126424  82192 0                   0 S vramdiskd
system        3629     1   76260   2708 0                   0 S perfsdkserver
system        3642     1   35348   2644 0                   0 S freecessmonitor
system        3647     1  333848   1780 0                   0 S eris
system        3675  3642   58516   2704 0                   0 S freecess_binder
system        3676  3642   58516   2824 0                   0 S freecess_signal
system        3677  3642   93384   3096 0                   0 S freecess_pkg
system        3678  3642  110816   2856 0                   0 S freecess_cfb
root          3762     2       0      0 0                   0 S [irq/32-90b6400.]
root          3764     2       0      0 0                   0 S [irq/33-90cd000.]
u0_a116       4185   765 5613604  45056 0                   0 S com.sec.spp.push
u10_a84       4460   765 5226132  39340 0                   0 S com.google.android.ext.services
root          4665     2       0      0 0                   0 I [intr_syncd]
system        4880   765 5351644  82792 0                   0 S com.samsung.android.biometrics.app.setting
u0_a349       4923   765 5313096  36796 0                   0 S com.google.android.as
system        5189   765 5326616  32712 0                   0 S com.sec.android.diagmonagent
system        5238   765 5908704  28992 0                   0 S com.sec.android.sdhms
root          5323     2       0      0 0                   0 I [kworker/7:0]
system        5332   765 5223300  32852 0                   0 S com.qualcomm.qti.services.secureui:sui_service
system        5539   765 5333852  38992 0                   0 S com.samsung.android.mcfserver
shell         5784  1432   95620   3508 unix_stream_read_generic 0 S abb
u0_a173       5876   765 6874388  48548 0                   0 S com.samsung.android.app.spage
u0_a254       5932   765 7011380  53004 0                   0 S com.samsung.android.honeyboard
u0_i9240      6024  2181 1881856  23912 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
u0_a69        6502   765 5665804  53328 0                   0 S android.process.media
u0_a308       7161   765 6245400  65540 0                   0 S com.whatsapp
u10_a349      7629   765 5269704  25028 0                   0 S com.google.android.as
vendor_cmhservice 7753 765 6181304 39928 0                  0 S com.samsung.cmh:CMH
root          8145     2       0      0 0                   0 S [irq/434-arm-smm]
root          8146     2       0      0 0                   0 S [irq/435-arm-smm]
u10_a62       8435   765 5973600  49800 0                   0 S android.process.acore
u10_radio     9424   765 5208328  45396 0                   0 S com.android.phone
u0_a223       9439   765 5121676  44576 0                   0 S com.qualcomm.embms:remote
system        9467   765 5198228  50228 0                   0 S android:drmService
system        9525   765 5362892  50652 0                   0 S com.samsung.android.fmm
u0_a116       9639   765 5390996  54180 0                   0 S com.sec.spp.push:remoteRuna
u0_a230       9800   765 10172604 42452 0                   0 S com.google.android.youtube
u0_a208      10761   765 5287908  59764 0                   0 S com.sec.unifiedwfc
u0_a65       10809   765 6540240  84336 0                   0 S com.samsung.android.app.cocktailbarservice
u0_a181      10959   765 5326780  48224 0                   0 S com.google.android.tts
u0_i9320     12786  2181 1403732  25384 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
root         12833   766 1745164   1996 0                   0 S usap32
system       14131   765 5465536  19816 0                   0 S com.samsung.android.server.wifi.mobilewips.client
u0_a238      14319   765 5173968  45004 0                   0 S com.qualcomm.telephony
root         14779     2       0      0 0                   0 I [kworker/u16:5]
u0_a121      15637   765 5651680  52280 0                   0 S com.sec.android.app.camera
u0_a126      15705   765 5850644  47876 0                   0 S com.sec.android.gallery3d
root         16068     2       0      0 0                   0 I [kworker/u16:1]
root         16180     2       0      0 0                   0 I [kworker/u16:17]
u0_a218      17439   766 1637976  57712 0                   0 S com.android.chrome
root         17532     2       0      0 0                   0 I [kworker/5:1]
root         17599     2       0      0 0                   0 I [kworker/3:2]
root         17607     2       0      0 0                   0 I [kworker/u16:2]
vendor_bcmgr 17749   765 5431864  30816 0                   0 S com.samsung.android.beaconmanager
u10_a223     17998   765 5104224  45248 0                   0 S com.qualcomm.embms:remote
u10_a238     18110   765 5173952  43824 0                   0 S com.qualcomm.telephony
root         18698     2       0      0 0                   0 I [kworker/u17:0]
root         18715     2       0      0 0                   0 I [kworker/4:0]
root         19145     2       0      0 0                   0 I [kworker/7:0H]
u0_a92       19235   765 7036336  70008 0                   0 S com.google.android.gms
u0_a92       19248   765 6340796  78672 0                   0 S com.google.android.gms.persistent
root         19599   766 1743884   1428 0                   0 S usap32
u0_a223      19620   765 5086040  43776 0                   0 S com.qualcomm.embms
u10_a92      19627   765 6088840  90444 0                   0 S com.google.android.gms.persistent
u0_a298      20147   765 6870480 115028 0                   0 S com.twitter.android
system       20380   765 5244356  51944 0                   0 S com.samsung.android.MtpApplication
u0_a78       20719   765 5459232  27200 0                   0 S com.facebook.services
system       20834   765 5244400  68508 0                   0 S com.samsung.android.bio.face.service
shell        20835  1432   35272   2916 __skb_wait_for_more_packets 0 S logcat
system       21138   766 1873680  36924 0                   0 S com.sec.android.app.dexonpc
u0_i9380     21149  2181 1503172  29400 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
oem_5018     21316   765 5933188  62236 0                   0 S com.samsung.android.bixby.service
root         21983     2       0      0 0                   0 I [kworker/1:2H]
root         22361     2       0      0 0                   0 I [kworker/3:0H]
root         22653     2       0      0 0                   0 I [kworker/1:2]
system       23395   765 5170192  48936 0                   0 S com.samsung.android.svcagent
u0_a324      23515   765 7689584  34304 0                   0 S com.sophos.smsec
root         23552     2       0      0 0                   0 I [kworker/u16:4]
u10_a324     23573   765 6912112  77152 0                   0 S com.sophos.smsec
u0_a73       23708   765 5356916  63116 0                   0 S com.samsung.android.dynamiclock
root         23716     2       0      0 0                   0 I [kworker/4:1H]
root         23822     2       0      0 0                   0 I [kworker/6:1]
radio        23830   765 5295888  68216 0                   0 S com.samsung.android.app.telephonyui
u0_a132      23885   765 6011232  83284 0                   0 S com.samsung.android.messaging
u10_a69      24524   765 5453068  49696 0                   0 S android.process.media
u10_a69      24572   765 6018692  34964 0                   0 S com.samsung.cmh:CMH
root         25516     2       0      0 0                   0 I [kworker/6:0H]
root         25646     2       0      0 0                   0 I [kworker/7:1]
u0_a55       25965   765 5249412  90244 0                   0 S com.samsung.android.app.routines
u0_a55       26174   765 5231984  81512 0                   0 S com.samsung.android.app.routines:RoutineUIProcess
u0_a92       26356   765 5179132  75068 0                   0 S com.google.process.gservices
system       26529   765 5160804  79196 0                   0 S com.samsung.accessibility
root         27149     2       0      0 0                   0 I [kworker/0:0H]
root         27152     2       0      0 0                   0 I [kworker/5:0H]
root         27737   764   34764   3288 0                   0 S ip6tables-restore
root         27834     2       0      0 0                   0 I [kworker/0:0]
root         27971     2       0      0 0                   0 I [kworker/4:0H]
root         28115     2       0      0 0                   0 I [kworker/2:0]
root         28230     2       0      0 0                   0 I [kworker/2:0H]
u0_a311      28510   765 7105192 159808 0                   0 S com.microsoft.office.outlook.dawg
u0_a338      28802   765 5108112  34116 0                   0 S com.samsung.accessory:systemprovider
u0_a306      28936   766 1469648  45668 0                   0 S com.microsoft.emmx.selfhost
vendor_cmhservice 29116 765 5630604 62012 0                 0 S com.samsung.ipservice
root         29569     2       0      0 0                   0 I [kworker/7:1H]
root         29963     2       0      0 0                   0 I [kworker/6:0]
